"objectid","stationid","sampledate","photolocation","photoid","comments","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","globalid"
372,"SMC01248","2019-08-08 00:00:00","Bottom-Upstream","SGUR01248_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{FD1C6CF8-2F02-4AD1-AD23-32B20B9D766E}"
373,"SMC01248","2019-08-08 00:00:00","Middle-Upstream","SGUR01248_B_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{AD84F4EA-E5D7-40EA-B437-9862D95DF1D6}"
374,"SMC01248","2019-08-08 00:00:00","Middle-Downstream","SGUR01248_B_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{785DCFA7-5FE8-480C-8CAA-BE17483485F4}"
375,"SMC01248","2019-08-08 00:00:00","Top-Downstream","SGUR01248_C_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{B779DE9D-51BF-48C4-B620-27D07C19A6F4}"
376,"SMC03452","2019-08-15 00:00:00","Bottom-Upstream","SGUR03452_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{75769BD4-5F14-4F6A-BD9E-8005D105F989}"
377,"SMC03452","2019-08-15 00:00:00","Middle-Upstream","SGUR03452_B_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{7ED827CE-97AE-438E-8EBA-5E4BD2053F48}"
378,"SMC03452","2019-08-15 00:00:00","Middle-Downstream","SGUR03452_B_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{7BDA1CD9-EDFB-44AA-99C3-AF6AC8A8F347}"
379,"408M03100","2019-05-09 00:00:00","Bottom-Upstream","408M03100_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{8CB3F364-0C1B-4B1E-A6DC-417E03068B19}"
380,"408M03100","2019-05-09 00:00:00","Middle-Upstream","408M03100_B_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{D44820B3-AEB1-43E9-B9AC-69D0E8EE0A75}"
381,"408M03100","2019-05-09 00:00:00","Middle-Downstream","408M03100_B_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{A2FCD9AD-1814-4B3E-B00C-BBF212460BE5}"
382,"408M03100","2019-05-09 00:00:00","Top-Downstream","408M03100_C_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{8E2B993C-DBCC-4655-B88E-25617D2FD51F}"
383,"404M04674","2019-05-09 00:00:00","Bottom-Upstream","404M04674_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{2CAECC43-C297-40B2-A33C-A5B482AF9A10}"
384,"404M04674","2019-05-09 00:00:00","Middle-Upstream","404M04674_B_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{D9334CB4-FF71-4977-BF2E-D77C5CAD9A88}"
385,"404M04674","2019-05-09 00:00:00","Middle-Downstream","404M04674_B_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{5C67CA1F-FD4B-40A0-8675-550925EE19FD}"
386,"404M04674","2019-05-09 00:00:00","Top-Downstream","404M04674_C_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{2264B221-D5BB-47D5-A96F-51461DEBCD78}"
387,"SMC00047","2019-05-15 00:00:00","Bottom-Upstream","SMC00047_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{52989650-E267-4069-9B45-7101338AFD55}"
388,"403M01580","2019-05-15 00:00:00","Bottom-Upstream","403M01580_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{EEB075C3-6C0D-4955-BBE9-9A98D5681028}"
389,"403M01560","2019-05-15 00:00:00","Bottom-Upstream","403M01560_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{FFA577E1-0D67-4BE8-ACBC-E8DF46E63434}"
390,"403M01560","2019-05-15 00:00:00","Miscellaneous","403M01560_Trash_1.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{96A8F702-B590-4731-BAF1-C85059D77859}"
391,"403M01560","2019-05-15 00:00:00","Miscellaneous","403M01560_Trash_2.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{7DEF3B89-5785-4103-8259-E1873F15BBD5}"
392,"402M00058","2019-06-10 00:00:00","Bottom-Upstream","402M00058_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{BDB3D772-442F-42BE-A06A-0E794285D2BE}"
393,"402M00058","2019-06-10 00:00:00","Middle-Upstream","402M00058_B_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{740D48CA-92B9-4DD3-93AE-5B52C3172781}"
394,"402M00058","2019-06-10 00:00:00","Middle-Downstream","402M00058_B_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{C9FEF20D-2D95-4A4D-BFD8-C6415E98FFD2}"
395,"402M00058","2019-06-10 00:00:00","Top-Downstream","402M00058_C_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{A4489D36-016A-4A13-9964-65DC7A8B5D43}"
396,"402M00110","2019-06-10 00:00:00","Bottom-Upstream","402M00110_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{8A5050B6-E51B-43E4-B3C8-265261262405}"
397,"402M00110","2019-06-10 00:00:00","Middle-Upstream","402M00110_B_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{6EC13B6F-2C44-4245-A8E6-2122717E65FB}"
398,"402M00110","2019-06-10 00:00:00","Middle-Downstream","402M00110_B_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{CEB5B1B3-D0B4-48C3-BDBE-15DDE439E252}"
399,"402M00127","2019-06-10 00:00:00","Bottom-Upstream","402M00127_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{FA1DC026-6142-4A09-A98B-2B99098F94D6}"
400,"402M00127","2019-06-10 00:00:00","Middle-Upstream","402M00127_B_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{45468A15-FA22-4877-A0ED-55C427371621}"
401,"402M00127","2019-06-10 00:00:00","Middle-Downstream","402M00127_B_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{54D647B4-19B1-4D41-BDE7-DA45776F1CBB}"
402,"402M00127","2019-06-10 00:00:00","Top-Downstream","402M00127_C_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{B5A6D0AF-C7A8-46A8-967B-6CBCB182DD05}"
403,"SMC00660","2019-06-17 00:00:00","Bottom-Upstream","SMC00660_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{5924B971-D476-4211-9D8C-56D4FB728FB0}"
404,"SMC00660","2019-06-17 00:00:00","Middle-Upstream","SMC00660_B_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{19605FE0-0985-489E-BFF3-5AB17537B6CE}"
405,"SMC00660","2019-06-17 00:00:00","Middle-Downstream","SMC00660_B_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{5B6F3F30-E5F1-4143-BD97-177909A62921}"
406,"SMC00660","2019-06-17 00:00:00","Top-Downstream","SMC00660_C_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{0688020E-0D89-4B0D-BC06-BDF13D73BF97}"
407,"408M03051","2019-06-17 00:00:00","Bottom-Upstream","408M03051_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{E2FEC6C7-EF07-4A6D-9E21-E5A6C60FC7CB}"
408,"408M03051","2019-06-17 00:00:00","Middle-Upstream","408M03051_B_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{96C8D9A2-5284-4ECD-8A6C-BFC6DE7F5EC1}"
409,"408M03051","2019-06-17 00:00:00","Middle-Downstream","408M03051_B_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{7D25886D-2B92-49C9-B2BF-6F78CD374464}"
410,"408M03051","2019-06-17 00:00:00","Top-Downstream","408M03051_C_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{FF1D0651-A1B4-4F2C-A1DE-F2FE5D50C0D9}"
411,"ME-SCR2","2019-06-17 00:00:00","Bottom-Upstream","ME-SCR2_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{7448469F-DA20-488C-9ED7-05AC0F49100F}"
412,"SMC00027","2019-06-18 00:00:00","Bottom-Upstream","SMC00027_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{65166007-CA7E-43EA-9D25-E9B974A992E7}"
413,"403M01571","2019-06-19 00:00:00","Bottom-Upstream","403M01571_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{F1D887CB-F8EE-48D7-855D-83D4A593E20B}"
414,"403M01571","2019-06-19 00:00:00","Top-Downstream","403M01571_C_Down.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{A8421272-C044-4D1D-A846-D5DBEF68C3E0}"
415,"403M01571","2019-06-19 00:00:00","Miscellaneous","403M01571_Trash.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{414AAC3A-3904-41FE-A093-D20626B510CE}"
416,"SMC00271","2019-06-19 00:00:00","Bottom-Upstream","SMC00271_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{F62141B7-649D-44CB-A3A9-A7D2126AB353}"
417,"SMC00836","2019-07-25 00:00:00","Bottom-Upstream","SMC00836_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{B4608CEC-649C-4BC4-B0BD-C95672D82469}"
418,"408M03111","2019-07-25 00:00:00","Bottom-Upstream","408M03111_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{F964205E-01F3-4AE4-9DD0-B6AF3B6A03EF}"
419,"ME-CC","2019-07-25 00:00:00","Bottom-Upstream","ME-CC_A_Up.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{C98EDC2E-2BC7-415A-84BA-B0F693D35F8C}"
420,"ME-VR2","2019-07-31 00:00:00","Bottom-Upstream","ME-VR2 A US.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{377FEA38-7314-4C11-A4D2-BF1F3DC20F07}"
421,"ME-VR2","2019-07-31 00:00:00","Middle-Upstream","ME-VR2 B US.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{50EA347B-B125-4536-9F85-2C72588BFE8F}"
422,"ME-VR2","2019-07-31 00:00:00","Middle-Downstream","ME-VR2 B DS.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{0AE8C77D-FBE3-4DE0-B64D-FFF20F0EF95F}"
423,"ME-VR2","2019-07-31 00:00:00","Top-Downstream","ME-VR2 C DS.JPG","","checker","2020-02-25 11:17:43","checker","2020-02-25 11:17:43","pauls@sccwrp.org","ABCL","VCWPD","2019","SMC","{F72ED9A9-52AE-4E31-B30A-A38B95A11B9E}"
424,"906M23361","2019-04-29 00:00:00","Bottom-Upstream","906M23361_A-up_04.29.2019","Transect A looking upstream","checker","2020-02-25 11:20:35","checker","2020-02-25 11:20:35","pauls@sccwrp.org","AMEC","SDCDPW","2019","SMC","{D0F4BBDA-7CC8-4546-8C57-807C532B804D}"
425,"906M23380","2019-06-04 00:00:00","Bottom-Upstream","906M23380_A-up_06.04.2020","Transect A looking upstream","checker","2020-02-25 11:20:35","checker","2020-02-25 11:20:35","pauls@sccwrp.org","AMEC","SDCDPW","2019","SMC","{99B26A10-1348-48BA-B0E9-A92825176EF5}"
