stationid,stratum,latitude,longitude,trawlnumber,type,biospecies,biomass
B18-10221,Inner Shelf,34.07996,-119.0598,1,Fish,Syngnathus exilis,less than 0.1
B18-10221,Inner Shelf,34.07996,-119.0598,1,Fish,Ophidion scrippsae,less than 0.1
B18-10221,Inner Shelf,34.07996,-119.0598,1,Fish,Pleuronichthys verticalis,0.1
B18-10221,Inner Shelf,34.07996,-119.0598,1,Fish,Symphurus atricaudus,less than 0.1
B18-10221,Inner Shelf,34.07996,-119.0598,1,Fish,Pleuronichthys guttulatus,0.2
B18-10221,Inner Shelf,34.07996,-119.0598,1,Fish,Heterostichus rostratus,less than 0.1
B18-10221,Inner Shelf,34.07996,-119.0598,1,Fish,Pleuronichthys decurrens,0.2
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Parophrys vetulus,less than 0.1
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Synodus lucioceps,0.7
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Engraulis mordax,0.3
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Paralichthys californicus,0.9
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Paralabrax nebulifer,0.1
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Symphurus atricaudus,0.3
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Xystreurys liolepis,1.2
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Citharichthys sordidus,less than 0.1
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Citharichthys stigmaeus,1.7
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Genyonemus lineatus,0.4
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Pleuronichthys ritteri,0.6
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Platyrhinoidis triseriata,0.7
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Pleuronichthys verticalis,1.2
B18-10222,Inner Shelf,33.71036911,-118.2216797,1,Fish,Seriphus politus,1.3
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Citharichthys xanthostigma,less than 0.1
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Seriphus politus,0.2
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Pleuronichthys verticalis,1.3
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Platyrhinoidis triseriata,0.3
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Citharichthys stigmaeus,1.6
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Parophrys vetulus,0.1
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Symphurus atricaudus,0.8
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Synodus lucioceps,0.4
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Genyonemus lineatus,2
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Engraulis mordax,7.3
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Pleuronichthys ritteri,0.1
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Xystreurys liolepis,0.3
B18-10223,Inner Shelf,33.70500946,-118.1920471,1,Fish,Squalus suckleyi,4.4
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Citharichthys xanthostigma,0.8
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Citharichthys sordidus,2
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Citharichthys stigmaeus,1.9
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Pleuronichthys verticalis,1.3
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Chitonotus pugetensis,less than 0.1
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Synodus lucioceps,0.4
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Symphurus atricaudus,0.2
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Porichthys myriaster,less than 0.1
B18-10224,Inner Shelf,33.6952,-118.29596,1,Fish,Xystreurys liolepis,0.9
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Pleuronichthys verticalis,0.2
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Pleuronichthys ritteri,0.6
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Citharichthys xanthostigma,0.6
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Parophrys vetulus,0.5
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Paralichthys californicus,3.7
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Symphurus atricaudus,0.5
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Raja inornata,0.5
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Xystreurys liolepis,0.2
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Porichthys myriaster,0.2
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Synodus lucioceps,0.3
B18-10225,Inner Shelf,33.65961838,-118.1306763,1,Fish,Citharichthys stigmaeus,0.6
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Citharichthys xanthostigma,less than 0.1
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Xystreurys liolepis,0.8
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Pleuronichthys verticalis,0.9
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Citharichthys stigmaeus,0.5
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Hippoglossina stomata,0.1
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Symphurus atricaudus,0.3
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Porichthys notatus,less than 0.1
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Paralabrax nebulifer,0.3
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Synodus lucioceps,0.3
B18-10226,Inner Shelf,33.64360046,-118.0789719,1,Fish,Porichthys myriaster,0.2
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Pleuronichthys verticalis,0.2
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Paralichthys californicus,0.4
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Symphurus atricaudus,0.4
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Synodus lucioceps,less than 0.1
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Paralabrax nebulifer,0.1
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Citharichthys stigmaeus,1.1
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Porichthys myriaster,less than 0.1
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Raja inornata,0.9
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Pleuronichthys ritteri,less than 0.1
B18-10227,Inner Shelf,33.62779999,-117.9871292,1,Fish,Xystreurys liolepis,0.5
B18-10228,Inner Shelf,33.61865997,-118.0413437,2,Fish,Pleuronichthys ritteri,0.4
B18-10228,Inner Shelf,33.61865997,-118.0413437,2,Fish,Parophrys vetulus,0.4
B18-10228,Inner Shelf,33.61865997,-118.0413437,2,Fish,Pleuronichthys verticalis,0.4
B18-10228,Inner Shelf,33.61865997,-118.0413437,2,Fish,Citharichthys stigmaeus,0.1
B18-10228,Inner Shelf,33.61865997,-118.0413437,2,Fish,Xystreurys liolepis,1.2
B18-10228,Inner Shelf,33.61865997,-118.0413437,2,Fish,Synodus lucioceps,1.2
B18-10228,Inner Shelf,33.61865997,-118.0413437,2,Fish,Pleuronichthys decurrens,0.4
B18-10228,Inner Shelf,33.61865997,-118.0413437,2,Fish,Hippoglossina stomata,less than 0.1
B18-10228,Inner Shelf,33.61865997,-118.0413437,2,Fish,Symphurus atricaudus,less than 0.1
B18-10230,Inner Shelf,33.43032074,-117.6580734,NA,Fish,NA,NA
B18-10231,Inner Shelf,33.30713,-117.5233,1,Fish,Citharichthys xanthostigma,1.3
B18-10231,Inner Shelf,33.30713,-117.5233,1,Fish,Pleuronichthys verticalis,less than 0.1
B18-10231,Inner Shelf,33.30713,-117.5233,1,Fish,Paralabrax nebulifer,0.1
B18-10231,Inner Shelf,33.30713,-117.5233,1,Fish,Citharichthys stigmaeus,1.5
B18-10231,Inner Shelf,33.30713,-117.5233,1,Fish,Synodus lucioceps,0.5
B18-10231,Inner Shelf,33.30713,-117.5233,1,Fish,Parophrys vetulus,0.2
B18-10231,Inner Shelf,33.30713,-117.5233,1,Fish,Pleuronichthys ritteri,0.1
B18-10231,Inner Shelf,33.30713,-117.5233,1,Fish,Xystreurys liolepis,0.3
B18-10231,Inner Shelf,33.30713,-117.5233,1,Fish,Symphurus atricaudus,0.4
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Synodus lucioceps,0.4
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Paralabrax nebulifer,0.6
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Porichthys myriaster,less than 0.1
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Syngnathus californiensis,less than 0.1
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Pleuronichthys ritteri,0.2
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Paralichthys californicus,1.9
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Embiotoca jacksoni,less than 0.1
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Heterostichus rostratus,less than 0.1
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Symphurus atricaudus,0.1
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Citharichthys stigmaeus,0.2
B18-10237,Inner Shelf,32.65979,-117.1684,1,Fish,Pleuronichthys verticalis,0.3
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Sebastes saxicola,less than 0.1
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Sebastes dallii,less than 0.1
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Symphurus atricaudus,0.1
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Lycodes pacificus,0.1
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Lyopsetta exilis,0.4
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Zaniolepis latipinnis,0.2
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Zalembius rosaceus,less than 0.1
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Ophiodon elongatus,less than 0.1
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Sebastes semicinctus,2.3
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Microstomus pacificus,0.7
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Parophrys vetulus,0.3
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Porichthys notatus,0.1
B18-10241,Mid Shelf,34.43576,-120.23716,1,Fish,Synodus lucioceps,0.2
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Porichthys notatus,0.1
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Sebastes elongatus,less than 0.1
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Lyconema barbatum,less than 0.1
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Synodus lucioceps,0.8
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Symphurus atricaudus,less than 0.1
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Citharichthys xanthostigma,0.2
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Sebastes semicinctus,1.5
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Raja inornata,0.2
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Lyopsetta exilis,0.4
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Zalembius rosaceus,less than 0.1
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Ophiodon elongatus,0.8
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Zaniolepis latipinnis,less than 0.1
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Sebastes miniatus,2.1
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Sebastes saxicola,0.4
B18-10242,Mid Shelf,34.42325,-120.05743,1,Fish,Microstomus pacificus,0.6
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Caulolatilus princeps,0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Citharichthys sordidus,0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Chitonotus pugetensis,less than 0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Scorpaena guttata,0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Citharichthys xanthostigma,0.4
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Porichthys notatus,less than 0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Pleuronichthys verticalis,0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Symphurus atricaudus,less than 0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Paralabrax nebulifer,0.2
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Squatina californica,0.6
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Odontopyxis trispinosa,less than 0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Xystreurys liolepis,0.1
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Raja inornata,0.2
B18-10243,Mid Shelf,34.40102,-119.83283,1,Fish,Sebastes auriculatus,0.3
B18-10244,Mid Shelf,34.3591,-119.82501,1,Fish,Sebastes chlorostictus,less than 0.1
B18-10244,Mid Shelf,34.3591,-119.82501,1,Fish,Sebastes semicinctus,2.5
B18-10244,Mid Shelf,34.3591,-119.82501,1,Fish,Microstomus pacificus,0.1
B18-10244,Mid Shelf,34.3591,-119.82501,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10244,Mid Shelf,34.3591,-119.82501,1,Fish,Sebastes rubrivinctus,less than 0.1
B18-10244,Mid Shelf,34.3591,-119.82501,1,Fish,Zaniolepis frenata,less than 0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Zalembius rosaceus,less than 0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Odontopyxis trispinosa,less than 0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Citharichthys xanthostigma,0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Citharichthys sordidus,less than 0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Porichthys notatus,less than 0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Symphurus atricaudus,0.5
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Pleuronichthys verticalis,0.3
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Ophiodon elongatus,less than 0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Chilara taylori,less than 0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Icelinus quadriseriatus,0.3
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Sebastes lentiginosus,less than 0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Lepidogobius lepidus,less than 0.1
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Sebastes dallii,0.2
B18-10245,Mid Shelf,34.3576,-119.67377,1,Fish,Sebastes saxicola,less than 0.1
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Lepidogobius lepidus,less than 0.1
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Xystreurys liolepis,0.5
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Hippoglossina stomata,0.3
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Citharichthys sordidus,less than 0.1
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Sebastes dallii,less than 0.1
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Zaniolepis latipinnis,less than 0.1
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Porichthys notatus,less than 0.1
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Raja inornata,less than 0.1
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Odontopyxis trispinosa,less than 0.1
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Symphurus atricaudus,0.5
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Icelinus quadriseriatus,0.3
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Citharichthys xanthostigma,less than 0.1
B18-10246,Mid Shelf,34.3441,-119.56253,1,Fish,Pleuronichthys verticalis,less than 0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Sebastes saxicola,less than 0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Sebastes dallii,less than 0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Raja rhina,less than 0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Synodus lucioceps,0.2
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Zaniolepis latipinnis,less than 0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Ophiodon elongatus,less than 0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Porichthys notatus,0.3
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Lepidogobius lepidus,0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Xystreurys liolepis,less than 0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Pleuronichthys verticalis,less than 0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Parophrys vetulus,0.1
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Symphurus atricaudus,0.2
B18-10247,Mid Shelf,34.31191,-119.54771,1,Fish,Citharichthys xanthostigma,0.3
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Argentina sialis,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Zaniolepis frenata,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Microstomus pacificus,1.3
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Symphurus atricaudus,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Raja inornata,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Porichthys notatus,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Zaniolepis latipinnis,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Sebastes saxicola,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Parophrys vetulus,0.6
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Citharichthys sordidus,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Synodus lucioceps,0.3
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Sebastes semicinctus,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Fish,Icelinus quadriseriatus,0.4
B18-10249,Mid Shelf,34.19524,-119.39093,1,Fish,Xystreurys liolepis,less than 0.1
B18-10249,Mid Shelf,34.19524,-119.39093,1,Fish,Symphurus atricaudus,0.6
B18-10249,Mid Shelf,34.19524,-119.39093,1,Fish,Citharichthys xanthostigma,1.5
B18-10249,Mid Shelf,34.19524,-119.39093,1,Fish,Porichthys notatus,less than 0.1
B18-10249,Mid Shelf,34.19524,-119.39093,1,Fish,Pleuronichthys verticalis,less than 0.1
B18-10249,Mid Shelf,34.19524,-119.39093,1,Fish,Citharichthys sordidus,0.2
B18-10249,Mid Shelf,34.19524,-119.39093,1,Fish,Lepidogobius lepidus,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Scorpaena guttata,0.2
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Sebastes saxicola,0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Porichthys notatus,0.3
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Chilara taylori,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Zaniolepis latipinnis,0.2
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Sebastes elongatus,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Sebastes semicinctus,0.9
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Ophiodon elongatus,0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Zalembius rosaceus,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Zaniolepis frenata,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Microstomus pacificus,0.6
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Parophrys vetulus,0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Citharichthys sordidus,4.5
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Lycodes pacificus,0.3
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Fish,Symphurus atricaudus,less than 0.1
B18-10251,Mid Shelf,34.01583,-118.9119,3,Fish,Icelinus quadriseriatus,less than 0.1
B18-10251,Mid Shelf,34.01583,-118.9119,3,Fish,Pleuronichthys verticalis,0.2
B18-10251,Mid Shelf,34.01583,-118.9119,3,Fish,Citharichthys sordidus,0.5
B18-10251,Mid Shelf,34.01583,-118.9119,3,Fish,Agonopsis sterletus,less than 0.1
B18-10251,Mid Shelf,34.01583,-118.9119,3,Fish,Porichthys notatus,0.2
B18-10251,Mid Shelf,34.01583,-118.9119,3,Fish,Symphurus atricaudus,0.5
B18-10251,Mid Shelf,34.01583,-118.9119,3,Fish,Raja inornata,0.2
B18-10251,Mid Shelf,34.01583,-118.9119,3,Fish,Pleuronichthys decurrens,0.1
B18-10251,Mid Shelf,34.01583,-118.9119,3,Fish,Zaniolepis latipinnis,less than 0.1
B18-10252,Mid Shelf,33.98651667,-118.62185,NA,Fish,NA,NA
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Zalembius rosaceus,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Raja inornata,1.4
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Citharichthys stigmaeus,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Xystreurys liolepis,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Synodus lucioceps,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Pleuronichthys verticalis,0.8
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Zaniolepis latipinnis,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Citharichthys sordidus,0.3
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Odontopyxis trispinosa,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Symphurus atricaudus,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Citharichthys xanthostigma,1.5
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Scorpaena guttata,0.7
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Paralichthys californicus,0.2
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Parophrys vetulus,0.2
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Fish,Hippoglossina stomata,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Hippoglossina stomata,0.3
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Citharichthys xanthostigma,0.3
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Synodus lucioceps,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Icelinus quadriseriatus,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Citharichthys sordidus,3.7
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Zaniolepis latipinnis,0.2
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Symphurus atricaudus,0.7
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Parophrys vetulus,0.8
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Scorpaena guttata,1.7
B18-10254,Mid Shelf,33.93495,-118.5395,1,Fish,Pleuronichthys verticalis,0.5
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Fish,Porichthys notatus,less than 0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Fish,Sebastes dallii,less than 0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Fish,Pleuronichthys verticalis,0.5
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Fish,Citharichthys xanthostigma,less than 0.1
