"objectid","gdb_geomattr_data","shape","stationid","sampleid","sampledate","samplingorganization","trawlnumber","fishspecies","sizeclass","abundancequalifier","abundance","anomaly","comments","globalid","created_user","created_date","last_edited_user","last_edited_date","diversityindexexclude","stincludedinanalysis"
37417,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Synodus lucioceps",11,"None",7,"None","","{B82ACBE3-CBBD-4D59-A885-69F7BAEC8D80}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37418,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Pleuronichthys verticalis",13,"None",1,"None","","{096E4DCD-2FF3-4AC2-9717-D5B5CEFE80B1}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37420,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",4,"None",1,"None","","{53FC1C28-B1E9-4731-9BF0-6F4B13947F9F}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37421,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",5,"None",7,"None","","{5CDA7B51-FFE8-4371-A345-D72797D343BF}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37422,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",6,"None",10,"None","","{B5C8D524-13E8-4891-876A-FD9EC5D81A16}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37423,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",7,"None",4,"None","","{49240F21-4BA5-438D-A478-BA492E821F52}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37424,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",8,"None",4,"None","","{258E7323-2C39-4A46-8FD2-48191C6B273C}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37425,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",9,"None",9,"None","","{30A7FD79-D47F-4726-939E-30382CA35A58}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37426,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",10,"None",9,"None","","{2B28E543-4451-497F-8735-AF4A645648DC}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37427,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",11,"None",6,"None","","{7451D912-8012-4E23-AC96-FEC13429E91A}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37428,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",12,"None",4,"None","","{6AD3AC70-095B-4A6C-B003-49DBC9BC2CA3}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37429,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",13,"None",1,"None","","{A1CDE1D5-F5CA-4E61-B658-35A3C83DFD83}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37430,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",14,"None",1,"None","","{F07B60A5-862F-4528-BBA6-FDF071EB5268}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37431,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys xanthostigma",17,"None",1,"None","","{0DC2098F-6BB6-455C-8063-09F4538355F8}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37433,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys stigmaeus",8,"None",5,"None","","{CE4671D6-3BC4-4A8F-BC63-127A948FDEC2}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37434,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys stigmaeus",9,"None",2,"None","","{A40B879E-7D8D-4D4B-921E-220DE17B9B9E}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37435,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys stigmaeus",11,"None",1,"None","","{F63339A9-0FF6-4949-B8D0-ED04578C80E3}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37432,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Citharichthys stigmaeus",7,"None",4,"None","","{317E642F-6ED5-4ABF-BD5E-46486B0850F9}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
37350,NULL,NULL,"B18-10038","SD Bay","2018-07-25 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Anchoa delicatissima",6,"None",8,"None","","{B0C21A88-FB3E-43C9-B102-56817179543C}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","true"
37419,NULL,NULL,"T0.5-S","T0.5-S","2018-09-20 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Pleuronichthys verticalis",14,"None",1,"None","","{2326358C-1EEE-48AA-AE65-F5256D63723A}","checker","2019-03-08 16:03:51","checker","2019-03-08 16:03:51","No","false"
38543,NULL,NULL,"B18-10277","none","2018-08-01 00:00:00","City of San Diego",1,"Sebastes dallii",10,"None",1,"None","","{B39385C4-B2CD-4124-9F70-AE7AB7E338BB}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38653,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Zaniolepis frenata",17,"None",1,"None","","{C3438964-4509-4381-A2F9-20FA84C1E32D}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38654,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Merluccius productus",21,"None",1,"None","","{3A5CD70A-EBA5-446D-8061-C4F225087B89}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38655,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Sebastes melanostomus",8,"None",1,"None","","{ECCDA6E6-EDA0-4AAE-8497-61F86C9B5444}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38656,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Sebastes eos",13,"None",1,"None","","{39AC699A-715B-4F79-9649-C55B3593011B}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38657,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Sebastes diploproa",6,"None",1,"None","","{1B8F1D87-2B71-4ACE-B0B3-085D1DA1CD78}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38658,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Sebastes diploproa",7,"None",2,"None","","{4FA90CA9-DD9F-49F7-A04B-7C4E6F96DD8C}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38659,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Sebastes diploproa",8,"None",1,"None","","{FCE8D6AC-9CDD-4AB8-BFD6-31DF1D7F8829}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38660,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Sebastes diploproa",9,"None",1,"None","","{C8D25DE7-1DD8-468C-AF13-188C1B1574F0}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38661,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Sebastes sp",5,"None",2,"None","","{CAC94DA1-F92C-4E79-B4E7-A119AF737597}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","Yes","true"
38662,NULL,NULL,"B18-10350","none","2018-09-05 00:00:00","City of San Diego",1,"Sebastes sp",6,"None",1,"None","","{1CBCDF34-48F9-48BC-AA0A-CCB8D3950575}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","Yes","true"
38691,NULL,NULL,"B18-10269","none","2018-08-07 00:00:00","City of San Diego",1,"Microstomus pacificus",6,"None",13,"None","","{89D6FA34-35CE-47E4-BE80-1A7C020F5CB8}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
38872,NULL,NULL,"B18-10266","none","2018-08-08 00:00:00","City of San Diego",1,"Citharichthys sordidus",5,"None",126,"None","","{AFBCAF6B-9BAD-4D42-9587-D0EAAB39AD5F}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
39019,NULL,NULL,"B18-10265","none","2018-08-08 00:00:00","City of San Diego",1,"Rathbunella hypoplecta",10,"None",1,"None","","{8E8CE165-BD16-4AF0-8433-8A0BF3A95ED2}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
39092,NULL,NULL,"B18-10875","none","2018-08-09 00:00:00","City of San Diego",1,"Citharichthys stigmaeus",10,"None",43,"None","","{9474137A-F4CB-4B27-9709-5A898FC8C429}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
39201,NULL,NULL,"B18-10930","none","2018-09-05 00:00:00","City of San Diego",1,"Parophrys vetulus",15,"None",1,"None","","{430A26D9-8E9C-417C-BE8A-19678B7EFDB7}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
39202,NULL,NULL,"B18-10930","none","2018-09-05 00:00:00","City of San Diego",1,"Parophrys vetulus",16,"None",1,"None","","{845011B4-5933-44A1-9DC6-1516091F3CE2}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
39420,NULL,NULL,"B18-10322","None","2018-08-01 00:00:00","Marine Biological Consulting",1,"Glyptocephalus zachirus",15,"None",6,"None","","{7E5F6716-7F54-4975-A114-6330B0BE131C}","checker","2019-05-10 11:00:57","checker","2019-05-10 11:00:57","No","true"
39454,NULL,NULL,"B18-10322","None","2018-08-01 00:00:00","Marine Biological Consulting",1,"Microstomus pacificus",25,"None",1,"None","","{8A4DB376-642C-4A60-BE50-19BC574004A3}","checker","2019-05-10 11:00:57","checker","2019-05-10 11:00:57","No","true"
39456,NULL,NULL,"B18-10241","None","2018-08-02 00:00:00","Marine Biological Consulting",1,"Lycodes pacificus",22,"None",1,"None","","{D6DB3F93-327F-47D5-8E2A-EA59143487E1}","checker","2019-05-10 11:00:57","checker","2019-05-10 11:00:57","No","true"
41913,NULL,NULL,"B18-10286","None","2018-07-17 00:00:00","Los Angeles County Sanitation Districts",1,"Citharichthys sordidus",11,"None",2,"None","","{FF5996FB-5D31-499D-B35F-3A29D7A418FA}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42048,NULL,NULL,"B18-10292","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Chilara taylori",14,"None",1,"None","","{BBB3A860-EA70-49F7-9B7C-D3F1105B230B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42415,NULL,NULL,"B18-10307","None","2018-08-17 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",9,"None",6,"None","","{9EDE2559-0C16-45D2-A2FD-603561B871E7}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42548,NULL,NULL,"B18-10310","None","2018-08-16 00:00:00","Los Angeles County Sanitation Districts",1,"Zaniolepis latipinnis",6,"None",2,"None","","{7BC326CC-A3E1-4A0A-B59C-5209FCB270C5}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
37055,NULL,NULL,"B18-10071","Oceanside","2018-07-11 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Roncador stearnsii",17,"None",2,"None","","{1B4A05D0-5F78-4EA1-8849-075FD7D1AA40}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","false"
37056,NULL,NULL,"B18-10071","Oceanside","2018-07-11 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Roncador stearnsii",20,"None",2,"None","","{5F1F7E8C-5C22-4CCB-B142-9EC40417DE4E}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","false"
37057,NULL,NULL,"B18-10071","Oceanside","2018-07-11 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Roncador stearnsii",21,"None",1,"None","","{AEAC938C-4E1B-4554-B9AC-2624EC40820C}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","false"
37058,NULL,NULL,"B18-10071","Oceanside","2018-07-11 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Roncador stearnsii",22,"None",3,"None","","{68DF9A34-11DC-41D4-A0E7-B22E0361DA95}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","false"
37059,NULL,NULL,"B18-10071","Oceanside","2018-07-11 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Roncador stearnsii",23,"None",2,"None","","{B0C17C2A-6EA1-4D5B-A1CF-67A0DDCE7F78}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","false"
37060,NULL,NULL,"B18-10071","Oceanside","2018-07-11 00:00:00","AMEC, Foster, & Wheeler / WOOD",1,"Anchoa compressa",9,"None",1,"None","","{9054D364-34BB-4762-BE77-3C5364640426}","checker","2019-03-08 12:56:18","checker","2019-03-08 12:56:18","No","false"
41130,NULL,NULL,"B18-10247","","2018-09-14 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",9,"None",1,"None","","{82CEC004-EDAB-4F56-9BAB-67510C466F2F}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41131,NULL,NULL,"B18-10247","","2018-09-14 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",10,"None",1,"None","","{BB4BBF9B-6CF9-476B-A5F9-CB1E80DEA04E}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41132,NULL,NULL,"B18-10247","","2018-09-14 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Icelinus quadriseriatus",7,"None",3,"None","","{4B039226-AEF8-47B9-BFE5-E884A134433C}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41133,NULL,NULL,"B18-10247","","2018-09-14 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Icelinus quadriseriatus",8,"None",2,"None","","{630B625C-D57F-4BB4-9F2A-53C2659DC4F6}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41134,NULL,NULL,"B18-10247","","2018-09-14 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Zaniolepis latipinnis",7,"None",1,"None","","{EF3A2C2E-2014-42C0-87F5-FCE6325FF193}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41164,NULL,NULL,"B18-10208","","2018-09-14 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Synodus lucioceps",12,"None",1,"None","","{A1DF8A9B-3A86-4A9D-B1A1-B00CC28505C1}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41461,NULL,NULL,"B18-10249","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys xanthostigma",14,"None",2,"None","","{8CEA3C32-6EC0-4D3E-ADBF-A5894FD52399}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41494,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys sordidus",6,"None",22,"None","","{9CE8C69F-2D1B-4CC6-AACF-F10590EC930F}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41495,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys sordidus",7,"None",8,"None","","{FF146DDC-4684-4F7B-AE5F-C5AA7C619243}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41496,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys sordidus",10,"None",1,"None","","{5EFC8548-CC77-4C5C-A4DE-6AD9C56AEC33}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41497,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",12,"None",2,"None","","{B736AD25-9472-4E11-9361-54D420B1D1A4}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41498,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",13,"None",10,"None","","{F87E2462-57E9-4C44-9C13-76D24824F7DB}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41499,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",14,"None",6,"None","","{403E45F1-10E8-4AAC-842F-A4815307D83C}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41500,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",15,"None",3,"None","","{E4922A2C-B621-484C-A6F3-B60C34F45126}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41501,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",16,"None",3,"None","","{10AF3D3F-54BE-415A-97CD-2DB32412454E}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41502,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Icelinus quadriseriatus",5,"None",2,"None","","{6F454755-39FD-416C-B1B2-92F4ECA1A32A}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41503,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys notatus",3,"None",1,"None","","{7F3E7E32-628F-46AF-8C71-1F11B87449B5}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41504,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys notatus",4,"None",3,"None","","{73E83E9C-C736-4438-8703-760534D794AA}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41505,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Xystreurys liolepis",17,"None",1,"None","","{A570D319-B989-4D6F-B074-B5CAE69D0983}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41506,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",6,"None",1,"None","","{079DC409-13C9-4DE9-9DE7-70BC03162DD6}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41507,NULL,NULL,"B18-10213","","2018-09-03 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",10,"None",2,"None","","{5F1B558E-8F0B-4976-A861-F80E9EFEAA63}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41546,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",12,"None",1,"None","","{BA796D26-DFBC-4549-810C-3D49FE80DBB6}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41547,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",17,"None",1,"None","","{F595F32B-2E1A-4A9B-9B4A-E9D7A3A35110}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41548,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys guttulatus",24,"None",1,"None","","{CC6F794D-7AB6-4679-B672-2FEBE02581D3}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41549,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",10,"None",1,"None","","{AEEDA84A-88F1-435F-95D6-B0A4A0E0710F}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41550,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",12,"None",1,"None","","{BD881053-0146-4530-B1A5-54B279A26166}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41551,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",13,"None",2,"None","","{AAED3DDC-4DD1-43FC-B653-DDE66137A4E9}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41552,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys decurrens",14,"None",1,"None","","{F7EA8CBC-1BBD-416F-AFDA-12CF405C792E}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41553,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys decurrens",17,"None",1,"None","","{7A6A0A77-E05C-44C7-BD8B-6BA7D162925D}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41554,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Heterostichus rostratus",6,"None",1,"None","","{AD1A801C-895A-4D58-9A89-D1C72228428C}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41555,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",4,"None",3,"None","","{B86C8D0D-344B-489E-B269-0184C52031DF}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41556,NULL,NULL,"B18-10214","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",5,"None",25,"None","","{68F879C0-9203-425A-A4B9-9BAFEA541C77}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
